rel_path,folder,file_name,duration_sec,sr,channels,peak_dbfs,rms_dbfs,crest_db,spec_centroid_mean,spec_spread_mean,spec_flatness_mean,mfcc01_mean,mfcc02_mean,mfcc03_mean,mfcc04_mean,mfcc05_mean
bdsyn/bdsyn9.wav,bdsyn,bdsyn9.wav,0.15095238095238095,44100.0,2.0,-7.164700251351521,-18.573822650495423,11.409122399143902,5753.50830078125,6745.65771484375,-7.514781475067139,-142.4525604248047,-8.585626602172852,25.259517669677734,14.122171401977539,27.143856048583984
beeph/beeph1.wav,beeph,beeph1.wav,0.16712018140589568,44100.0,2.0,-15.563555168431371,-26.10921127531645,10.54565610688508,2837.80078125,2208.966796875,-36.32744598388672,-62.74851989746094,40.66313552856445,-71.65818786621094,-41.36349868774414,-21.399354934692383
beeph/beeph10.wav,beeph,beeph10.wav,0.23789115646258505,44100.0,2.0,-20.42034072457522,-26.19644838204712,5.776107657471901,2235.561279296875,2665.178466796875,-41.99806213378906,-195.72491455078125,3.288362979888916,-1.4838073253631592,-22.83141326904297,-51.68684768676758
beeph/beeph11.wav,beeph,beeph11.wav,0.23605442176870747,44100.0,2.0,-17.461687082230043,-26.20107120260959,8.739384120379547,2972.071044921875,2810.223388671875,-30.952735900878906,-14.946362495422363,-11.88163948059082,-69.68782806396484,-37.00886917114258,-9.923212051391602
beeph/beeph12.wav,beeph,beeph12.wav,0.13829931972789117,44100.0,2.0,-17.328146017406972,-26.48380615671,9.155660139303027,5226.34228515625,4456.1279296875,-12.325124740600586,46.867122650146484,-23.57866096496582,-24.238880157470703,-12.298330307006836,-16.38170623779297
beeph/beeph13.wav,beeph,beeph13.wav,0.1281859410430839,44100.0,2.0,-19.046499492355643,-26.12472204015512,7.078222547799477,3223.1982421875,3391.666015625,-20.126358032226562,1.407798409461975,-14.063549041748047,-37.486717224121094,-2.511702299118042,-7.8159589767456055
beeph/beeph14.wav,beeph,beeph14.wav,0.13192743764172335,44100.0,2.0,-19.31177492967526,-26.273417129179517,6.961642199504258,4991.1064453125,4188.20849609375,-20.36094093322754,-28.01416015625,-67.65054321289062,-32.251556396484375,-8.51913833618164,-24.855283737182617
beeph/beeph15.wav,beeph,beeph15.wav,0.4362585034013605,44100.0,2.0,-19.450001722829253,-26.05246658584621,6.602464863016959,3433.821044921875,3186.619873046875,-46.2674560546875,-154.972900390625,31.1164608001709,-13.086190223693848,29.459041595458984,-61.78055953979492
beeph/beeph2.wav,beeph,beeph2.wav,0.19317460317460317,44100.0,2.0,-13.592651613283362,-26.727562117475642,13.13491050419228,4444.80224609375,2789.062255859375,-29.96169662475586,-120.01207733154297,41.22563171386719,-74.99886322021484,10.316954612731934,-22.429824829101562
beeph/beeph3.wav,beeph,beeph3.wav,0.16954648526077098,44100.0,2.0,-17.010520830371156,-26.658486453890472,9.647965623519315,5885.0537109375,4923.6015625,-27.27347183227539,-175.8642120361328,-47.99352264404297,-30.866361618041992,-48.333457946777344,-52.07752990722656
beeph/beeph4.wav,beeph,beeph4.wav,0.17793650793650795,44100.0,2.0,-18.980248855215716,-26.35670089700134,7.3764520417856225,1227.3924560546875,875.4505615234375,-47.234371185302734,-202.11268615722656,84.4427490234375,-3.2420389652252197,-66.56841278076172,-43.17873764038086
beeph/beeph5.wav,beeph,beeph5.wav,0.1785034013605442,44100.0,2.0,-20.114198387698707,-26.335960472302084,6.221762084603377,1872.903076171875,1325.8314208984375,-44.85292053222656,-158.61373901367188,66.18370819091797,-71.46324157714844,-54.8346061706543,3.1406795978546143
beeph/beeph6.wav,beeph,beeph6.wav,0.1736281179138322,44100.0,2.0,-18.754568208938686,-26.20424006509142,7.449671856152733,2281.76416015625,3225.67138671875,-38.735389709472656,-57.315086364746094,66.34012603759766,-38.63783645629883,-56.30097198486328,24.190425872802734
beeph/beeph7.wav,beeph,beeph7.wav,0.1726984126984127,44100.0,2.0,-19.16126105792535,-26.183971551127634,7.022710493202283,3044.790771484375,2689.73486328125,-35.24313735961914,-64.52359008789062,-6.768237113952637,-86.38654327392578,8.769713401794434,-36.30836486816406
beeph/beeph8.wav,beeph,beeph8.wav,0.18984126984126984,44100.0,2.0,-18.766059002568504,-26.601001055001277,7.834942052432773,5500.12158203125,5009.4501953125,-15.456490516662598,-87.098388671875,-35.39181137084961,-38.57731628417969,-35.609169006347656,-26.72124671936035
beeph/beeph9.wav,beeph,beeph9.wav,0.23675736961451246,44100.0,2.0,-18.821427410856874,-26.199118229703817,7.377690818846943,2507.10009765625,3102.13427734375,-40.246307373046875,-126.40584564208984,12.105941772460938,-45.673709869384766,-49.51490783691406,-32.009071350097656
beepl/beepl1.wav,beepl,beepl1.wav,0.19233560090702947,44100.0,2.0,-13.836906132048476,-26.686369540788174,12.849463408739698,2541.028076171875,2445.583740234375,-31.916311264038086,-156.72308349609375,100.83792114257812,-17.67435646057129,-5.555860996246338,3.6787502765655518
beepl/beepl2.wav,beepl,beepl2.wav,0.19052154195011337,44100.0,2.0,-19.106081902135045,-26.659069258013737,7.552987355878692,1188.9814453125,1362.676025390625,-43.80833053588867,-311.4399108886719,100.7671890258789,66.98007202148438,14.405599594116211,-6.283651351928711
beepl/beepl3.wav,beepl,beepl3.wav,0.17335600907029478,44100.0,2.0,-18.55253527274173,-26.192078296318225,7.639543023576497,810.47802734375,1317.7923583984375,-47.99851608276367,-136.07615661621094,134.1541290283203,35.883209228515625,24.046201705932617,28.481916427612305
beepl/beepl4.wav,beepl,beepl4.wav,0.23258503401360545,44100.0,2.0,-20.611618044693113,-26.0945167539264,5.482898709233286,874.091552734375,1986.442138671875,-40.468387603759766,-123.45545959472656,43.5039176940918,20.98176383972168,34.4325065612793,15.368556022644043
beepl/beepl5.wav,beepl,beepl5.wav,0.22990929705215418,44100.0,2.0,-16.594163927090403,-26.06905769694986,9.474893769859456,1102.8521728515625,1804.533935546875,-30.037431716918945,-37.67860794067383,76.5656509399414,-3.7139809131622314,39.63960266113281,13.273845672607422
beepl/beepl6.wav,beepl,beepl6.wav,0.4443537414965986,44100.0,2.0,-19.37814542955088,-26.130489781741915,6.7523443521910345,949.3902587890625,1033.9234619140625,-50.74264144897461,-178.95928955078125,127.33280944824219,33.62606430053711,-33.70189666748047,4.672902584075928
beepl/beepl7.wav,beepl,beepl7.wav,0.43882086167800455,44100.0,2.0,-19.39049211199653,-26.077690172906376,6.6871980609098465,486.1891784667969,700.8834838867188,-52.85745620727539,-206.67369079589844,128.14634704589844,92.4236068725586,7.780616283416748,-26.148237228393555
